instrument,class,precursorAdduct,fragment,ppmMassRange,group,ParKey,ParValue
MS:1002523,8-HETE,[M-H]1-,m/z 59.0139,5,0001287,model,dlnormPar
MS:1002523,8-HETE,[M-H]1-,precursor,5,0001287,model,dlnormPar
MS:1002523,8-HETE,[M-H]1-,m/z 111.0815,5,0001287,scale,4.74317807439655
MS:1002523,8-HETE,[M-H]1-,m/z 127.0764,5,0001287,scale,6.19243042832175
MS:1002523,8-HETE,[M-H]1-,m/z 155.0712,5,0001287,scale,9.93780191134643
MS:1002523,8-HETE,[M-H]1-,m/z 163.1492,5,0001287,scale,8.26170932642909
MS:1002523,8-HETE,[M-H]1-,m/z 203.1802,5,0001287,scale,1.0799265019369
MS:1002523,8-HETE,[M-H]1-,m/z 257.2273,5,0001287,scale,3.83292642739348
MS:1002523,8-HETE,[M-H]1-,m/z 275.2377,5,0001287,scale,0.39267025604783
MS:1002523,8-HETE,[M-H]1-,m/z 301.2172,5,0001287,scale,6.56952631869936
MS:1002523,8-HETE,[M-H]1-,m/z 59.0139,5,0001287,scale,29.0558205255228
MS:1002523,8-HETE,[M-H]1-,precursor,5,0001287,scale,8.15851357651696
MS:1002523,8-HETE,[M-H]1-,m/z 111.0815,5,0001287,sdlog,0.110751317887209
MS:1002523,8-HETE,[M-H]1-,m/z 127.0764,5,0001287,sdlog,0.185700105905418
MS:1002523,8-HETE,[M-H]1-,m/z 155.0712,5,0001287,sdlog,0.0602210308996387
MS:1002523,8-HETE,[M-H]1-,m/z 163.1492,5,0001287,sdlog,0.0527478494605091
MS:1002523,8-HETE,[M-H]1-,m/z 203.1802,5,0001287,sdlog,0.109963293726642
MS:1002523,8-HETE,[M-H]1-,m/z 257.2273,5,0001287,sdlog,0.0423711897487152
MS:1002523,8-HETE,[M-H]1-,m/z 275.2377,5,0001287,sdlog,0.0333484548593671
MS:1002523,8-HETE,[M-H]1-,m/z 301.2172,5,0001287,sdlog,0.0422812686469103
MS:1002523,8-HETE,[M-H]1-,m/z 59.0139,5,0001287,sdlog,0.22810456601485
MS:1002523,8-HETE,[M-H]1-,precursor,5,0001287,sdlog,0.282098639533439
MS:1002523,8-HETE,[M-H]1-,m/z 111.0815,5,0001287,shift,84.3558291450894
MS:1002523,8-HETE,[M-H]1-,m/z 127.0764,5,0001287,shift,47.3875489156391
MS:1002523,8-HETE,[M-H]1-,m/z 155.0712,5,0001287,shift,250
MS:1002523,8-HETE,[M-H]1-,m/z 163.1492,5,0001287,shift,216.07137033365
MS:1002523,8-HETE,[M-H]1-,m/z 203.1802,5,0001287,shift,82.767867489463
MS:1002523,8-HETE,[M-H]1-,m/z 257.2273,5,0001287,shift,250
MS:1002523,8-HETE,[M-H]1-,m/z 275.2377,5,0001287,shift,250
MS:1002523,8-HETE,[M-H]1-,m/z 301.2172,5,0001287,shift,250
MS:1002523,8-HETE,[M-H]1-,m/z 59.0139,5,0001287,shift,43.7039362513161
MS:1002523,8-HETE,[M-H]1-,precursor,5,0001287,shift,10.0857449416776
MS:1002523,"8,9-DHET",[M-H]1-,m/z 111.0817,5,0000159,meanlog,4.22486439801919
MS:1002523,"8,9-DHET",[M-H]1-,m/z 123.0817,5,0000159,meanlog,3.79688390582944
MS:1002523,"8,9-DHET",[M-H]1-,m/z 127.0766,5,0000159,meanlog,4.01556510609193
MS:1002523,"8,9-DHET",[M-H]1-,m/z 141.0923,5,0000159,meanlog,3.80733902590469
MS:1002523,"8,9-DHET",[M-H]1-,m/z 185.0820,5,0000159,meanlog,4.17380013458323
MS:1002523,"8,9-DHET",[M-H]1-,m/z 209.1549,5,0000159,meanlog,4.36050578523647
MS:1002523,"8,9-DHET",[M-H]1-,m/z 257.2277,5,0000159,meanlog,4.13118194679772
MS:1002523,"8,9-DHET",[M-H]1-,m/z 319.2281,5,0000159,meanlog,5.61917059711304
MS:1002523,"8,9-DHET",[M-H]1-,m/z 73.0294,5,0000159,meanlog,4.19408447879327
MS:1002523,"8,9-DHET",[M-H]1-,precursor,5,0000159,meanlog,5.57303495135218
MS:1002523,"8,9-DHET",[M-H]1-,m/z 111.0817,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 123.0817,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 127.0766,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 141.0923,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 185.0820,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 209.1549,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 257.2277,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 319.2281,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 73.0294,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,precursor,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET",[M-H]1-,m/z 111.0817,5,0000159,scale,6.76599305432172
MS:1002523,"8,9-DHET",[M-H]1-,m/z 123.0817,5,0000159,scale,2.95576957292782
MS:1002523,"8,9-DHET",[M-H]1-,m/z 127.0766,5,0000159,scale,12.623905130363
MS:1002523,"8,9-DHET",[M-H]1-,m/z 141.0923,5,0000159,scale,1.23233557010657
MS:1002523,"8,9-DHET",[M-H]1-,m/z 185.0820,5,0000159,scale,1.82656035377871
MS:1002523,"8,9-DHET",[M-H]1-,m/z 209.1549,5,0000159,scale,0.3249094250316
MS:1002523,"8,9-DHET",[M-H]1-,m/z 257.2277,5,0000159,scale,0.364647203402503
MS:1002523,"8,9-DHET",[M-H]1-,m/z 319.2281,5,0000159,scale,1.26335247297391
MS:1002523,"8,9-DHET",[M-H]1-,m/z 73.0294,5,0000159,scale,10.5789105092662
MS:1002523,"8,9-DHET",[M-H]1-,precursor,5,0000159,scale,21.67984688139
MS:1002523,"8,9-DHET",[M-H]1-,m/z 111.0817,5,0000159,sdlog,0.612579635316986
MS:1002523,"8,9-DHET",[M-H]1-,m/z 123.0817,5,0000159,sdlog,0.433006142100467
MS:1002523,"8,9-DHET",[M-H]1-,m/z 127.0766,5,0000159,sdlog,0.33021519885936
MS:1002523,"8,9-DHET",[M-H]1-,m/z 141.0923,5,0000159,sdlog,0.202131691453206
MS:1002523,"8,9-DHET",[M-H]1-,m/z 185.0820,5,0000159,sdlog,0.125146701976846
MS:1002523,"8,9-DHET",[M-H]1-,m/z 209.1549,5,0000159,sdlog,0.10006804103973
MS:1002523,"8,9-DHET",[M-H]1-,m/z 257.2277,5,0000159,sdlog,0.140848278492551
MS:1002523,"8,9-DHET",[M-H]1-,m/z 319.2281,5,0000159,sdlog,0.0256131735039846
MS:1002523,"8,9-DHET",[M-H]1-,m/z 73.0294,5,0000159,sdlog,0.531145339507617
MS:1002523,"8,9-DHET",[M-H]1-,precursor,5,0000159,sdlog,0.0346197151415508
MS:1002523,"8,9-DHET",[M-H]1-,m/z 111.0817,5,0000159,shift,-7.06185394492525
MS:1002523,"8,9-DHET",[M-H]1-,m/z 123.0817,5,0000159,shift,-3.86173370421786
MS:1002523,"8,9-DHET",[M-H]1-,m/z 127.0766,5,0000159,shift,6.15642884794595
MS:1002523,"8,9-DHET",[M-H]1-,m/z 141.0923,5,0000159,shift,13.0278081053415
MS:1002523,"8,9-DHET",[M-H]1-,m/z 185.0820,5,0000159,shift,36.6093797243309
MS:1002523,"8,9-DHET",[M-H]1-,m/z 209.1549,5,0000159,shift,46.4933246038578
MS:1002523,"8,9-DHET",[M-H]1-,m/z 257.2277,5,0000159,shift,29.6151955342601
MS:1002523,"8,9-DHET",[M-H]1-,m/z 319.2281,5,0000159,shift,250
MS:1002523,"8,9-DHET",[M-H]1-,m/z 73.0294,5,0000159,shift,-5.67634545055187
MS:1002523,"8,9-DHET",[M-H]1-,precursor,5,0000159,shift,250
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 111.0817,5,0000159,meanlog,4.22486439801919
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 123.0817,5,0000159,meanlog,3.79688390582944
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 127.0766,5,0000159,meanlog,4.01556510609193
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 141.0923,5,0000159,meanlog,3.80733902590469
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 185.0820,5,0000159,meanlog,4.17380013458323
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 220.2239,5,0000159,meanlog,4.36050578523647
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 268.2967,5,0000159,meanlog,4.13118194679772
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 330.2971,5,0000159,meanlog,5.61917059711304
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 73.0294,5,0000159,meanlog,4.19408447879327
MS:1002523,"8,9-DHET{d11}",[M-H]1-,precursor,5,0000159,meanlog,5.57303495135218
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 111.0817,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 123.0817,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 127.0766,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 141.0923,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 185.0820,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 220.2239,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 268.2967,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 330.2971,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 73.0294,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,precursor,5,0000159,model,dlnormPar
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 111.0817,5,0000159,scale,6.76599305432172
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 123.0817,5,0000159,scale,2.95576957292782
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 127.0766,5,0000159,scale,12.623905130363
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 141.0923,5,0000159,scale,1.23233557010657
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 185.0820,5,0000159,scale,1.82656035377871
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 220.2239,5,0000159,scale,0.3249094250316
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 268.2967,5,0000159,scale,0.364647203402503
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 330.2971,5,0000159,scale,1.26335247297391
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 73.0294,5,0000159,scale,10.5789105092662
MS:1002523,"8,9-DHET{d11}",[M-H]1-,precursor,5,0000159,scale,21.67984688139
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 111.0817,5,0000159,sdlog,0.612579635316986
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 123.0817,5,0000159,sdlog,0.433006142100467
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 127.0766,5,0000159,sdlog,0.33021519885936
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 141.0923,5,0000159,sdlog,0.202131691453206
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 185.0820,5,0000159,sdlog,0.125146701976846
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 220.2239,5,0000159,sdlog,0.10006804103973
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 268.2967,5,0000159,sdlog,0.140848278492551
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 330.2971,5,0000159,sdlog,0.0256131735039846
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 73.0294,5,0000159,sdlog,0.531145339507617
MS:1002523,"8,9-DHET{d11}",[M-H]1-,precursor,5,0000159,sdlog,0.0346197151415508
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 111.0817,5,0000159,shift,-7.06185394492525
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 123.0817,5,0000159,shift,-3.86173370421786
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 127.0766,5,0000159,shift,6.15642884794595
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 141.0923,5,0000159,shift,13.0278081053415
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 185.0820,5,0000159,shift,36.6093797243309
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 220.2239,5,0000159,shift,46.4933246038578
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 268.2967,5,0000159,shift,29.6151955342601
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 330.2971,5,0000159,shift,250
MS:1002523,"8,9-DHET{d11}",[M-H]1-,m/z 73.0294,5,0000159,shift,-5.67634545055187
MS:1002523,"8,9-DHET{d11}",[M-H]1-,precursor,5,0000159,shift,250
MS:1002523,8(9)-EET,[M-H]1-,m/z 123.0815,5,0001309,meanlog,4.65923378826744
MS:1002523,8(9)-EET,[M-H]1-,m/z 127.0764,5,0001309,meanlog,5.66209277952299
MS:1002523,8(9)-EET,[M-H]1-,m/z 155.0712,5,0001309,meanlog,5.61271548790345
MS:1002523,8(9)-EET,[M-H]1-,m/z 163.0461,5,0001309,meanlog,5.59849772964256
MS:1002523,8(9)-EET,[M-H]1-,m/z 179.1441,5,0001309,meanlog,5.51862765939397
MS:1002523,8(9)-EET,[M-H]1-,m/z 257.2274,5,0001309,meanlog,5.61267568036859
MS:1002523,8(9)-EET,[M-H]1-,m/z 275.2379,5,0001309,meanlog,5.6100350066055
MS:1002523,8(9)-EET,[M-H]1-,m/z 301.2173,5,0001309,meanlog,5.58192706298989
MS:1002523,8(9)-EET,[M-H]1-,m/z 69.0342,5,0001309,meanlog,4.538924827032
MS:1002523,8(9)-EET,[M-H]1-,precursor,5,0001309,meanlog,3.35145884661289
MS:1002523,8(9)-EET,[M-H]1-,m/z 123.0815,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 127.0764,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 155.0712,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 163.0461,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 179.1441,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 257.2274,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 275.2379,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 301.2173,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 69.0342,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,precursor,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET,[M-H]1-,m/z 123.0815,5,0001309,scale,2.25983079527618
MS:1002523,8(9)-EET,[M-H]1-,m/z 127.0764,5,0001309,scale,3.2073144178986
MS:1002523,8(9)-EET,[M-H]1-,m/z 155.0712,5,0001309,scale,2.48007853908184
MS:1002523,8(9)-EET,[M-H]1-,m/z 163.0461,5,0001309,scale,1.7575301024795
MS:1002523,8(9)-EET,[M-H]1-,m/z 179.1441,5,0001309,scale,1.39951189881856
MS:1002523,8(9)-EET,[M-H]1-,m/z 257.2274,5,0001309,scale,2.13284158039807
MS:1002523,8(9)-EET,[M-H]1-,m/z 275.2379,5,0001309,scale,0.628831843565747
MS:1002523,8(9)-EET,[M-H]1-,m/z 301.2173,5,0001309,scale,1.87042312084481
MS:1002523,8(9)-EET,[M-H]1-,m/z 69.0342,5,0001309,scale,40.5234118984798
MS:1002523,8(9)-EET,[M-H]1-,precursor,5,0001309,scale,9.93337288327629
MS:1002523,8(9)-EET,[M-H]1-,m/z 123.0815,5,0001309,sdlog,0.12733384909387
MS:1002523,8(9)-EET,[M-H]1-,m/z 127.0764,5,0001309,sdlog,0.0503611719869035
MS:1002523,8(9)-EET,[M-H]1-,m/z 155.0712,5,0001309,sdlog,0.0544943415984078
MS:1002523,8(9)-EET,[M-H]1-,m/z 163.0461,5,0001309,sdlog,0.0367801600869002
MS:1002523,8(9)-EET,[M-H]1-,m/z 179.1441,5,0001309,sdlog,0.05307971508836
MS:1002523,8(9)-EET,[M-H]1-,m/z 257.2274,5,0001309,sdlog,0.0421903467345683
MS:1002523,8(9)-EET,[M-H]1-,m/z 275.2379,5,0001309,sdlog,0.0377423340670965
MS:1002523,8(9)-EET,[M-H]1-,m/z 301.2173,5,0001309,sdlog,0.0436894206969799
MS:1002523,8(9)-EET,[M-H]1-,m/z 69.0342,5,0001309,sdlog,0.400130156983754
MS:1002523,8(9)-EET,[M-H]1-,precursor,5,0001309,sdlog,0.243605994763692
MS:1002523,8(9)-EET,[M-H]1-,m/z 123.0815,5,0001309,shift,73.230948840705
MS:1002523,8(9)-EET,[M-H]1-,m/z 127.0764,5,0001309,shift,250
MS:1002523,8(9)-EET,[M-H]1-,m/z 155.0712,5,0001309,shift,250
MS:1002523,8(9)-EET,[M-H]1-,m/z 163.0461,5,0001309,shift,250
MS:1002523,8(9)-EET,[M-H]1-,m/z 179.1441,5,0001309,shift,222.501476412348
MS:1002523,8(9)-EET,[M-H]1-,m/z 257.2274,5,0001309,shift,250
MS:1002523,8(9)-EET,[M-H]1-,m/z 275.2379,5,0001309,shift,250
MS:1002523,8(9)-EET,[M-H]1-,m/z 301.2173,5,0001309,shift,250
MS:1002523,8(9)-EET,[M-H]1-,m/z 69.0342,5,0001309,shift,15.5467389564412
MS:1002523,8(9)-EET,[M-H]1-,precursor,5,0001309,shift,14.6146463085429
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 123.0815,5,0001309,meanlog,4.65923378826744
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 127.0764,5,0001309,meanlog,5.66209277952299
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 155.0712,5,0001309,meanlog,5.61271548790345
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 167.0712,5,0001309,meanlog,5.59849772964256
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 190.2131,5,0001309,meanlog,5.51862765939397
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 268.2964,5,0001309,meanlog,5.61267568036859
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 286.3069,5,0001309,meanlog,5.6100350066055
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 312.2863,5,0001309,meanlog,5.58192706298989
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 69.0342,5,0001309,meanlog,4.538924827032
MS:1002523,8(9)-EET{d11},[M-H]1-,precursor,5,0001309,meanlog,3.35145884661289
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 123.0815,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 127.0764,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 155.0712,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 167.0712,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 190.2131,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 268.2964,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 286.3069,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 312.2863,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 69.0342,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,precursor,5,0001309,model,dlnormPar
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 123.0815,5,0001309,scale,2.25983079527618
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 127.0764,5,0001309,scale,3.2073144178986
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 155.0712,5,0001309,scale,2.48007853908184
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 167.0712,5,0001309,scale,1.7575301024795
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 190.2131,5,0001309,scale,1.39951189881856
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 268.2964,5,0001309,scale,2.13284158039807
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 286.3069,5,0001309,scale,0.628831843565747
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 312.2863,5,0001309,scale,1.87042312084481
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 69.0342,5,0001309,scale,40.5234118984798
MS:1002523,8(9)-EET{d11},[M-H]1-,precursor,5,0001309,scale,9.93337288327629
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 123.0815,5,0001309,sdlog,0.12733384909387
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 127.0764,5,0001309,sdlog,0.0503611719869035
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 155.0712,5,0001309,sdlog,0.0544943415984078
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 167.0712,5,0001309,sdlog,0.0367801600869002
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 190.2131,5,0001309,sdlog,0.05307971508836
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 268.2964,5,0001309,sdlog,0.0421903467345683
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 286.3069,5,0001309,sdlog,0.0377423340670965
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 312.2863,5,0001309,sdlog,0.0436894206969799
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 69.0342,5,0001309,sdlog,0.400130156983754
MS:1002523,8(9)-EET{d11},[M-H]1-,precursor,5,0001309,sdlog,0.243605994763692
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 123.0815,5,0001309,shift,73.230948840705
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 127.0764,5,0001309,shift,250
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 155.0712,5,0001309,shift,250
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 167.0712,5,0001309,shift,250
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 190.2131,5,0001309,shift,222.501476412348
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 268.2964,5,0001309,shift,250
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 286.3069,5,0001309,shift,250
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 312.2863,5,0001309,shift,250
MS:1002523,8(9)-EET{d11},[M-H]1-,m/z 69.0342,5,0001309,shift,15.5467389564412
MS:1002523,8(9)-EET{d11},[M-H]1-,precursor,5,0001309,shift,14.6146463085429
MS:1002523,9-HEPE,[M-H]1-,m/z 123.0816,5,0001279,meanlog,4.72264640770138
MS:1002523,9-HEPE,[M-H]1-,m/z 139.0764,5,0001279,meanlog,5.62719158062935
MS:1002523,9-HEPE,[M-H]1-,m/z 149.1334,5,0001279,meanlog,5.63333600838761
MS:1002523,9-HEPE,[M-H]1-,m/z 167.0713,5,0001279,meanlog,5.60400830192361
MS:1002523,9-HEPE,[M-H]1-,m/z 177.1284,5,0001279,meanlog,5.61678264480247
MS:1002523,9-HEPE,[M-H]1-,m/z 255.2117,5,0001279,meanlog,5.6173899887378
MS:1002523,9-HEPE,[M-H]1-,m/z 299.2014,5,0001279,meanlog,5.59779129537495
MS:1002523,9-HEPE,[M-H]1-,m/z 59.0139,5,0001279,meanlog,4.32607160005787
MS:1002523,9-HEPE,[M-H]1-,m/z 69.0342,5,0001279,meanlog,4.24012526970689
MS:1002523,9-HEPE,[M-H]1-,precursor,5,0001279,meanlog,5.14777908147261
MS:1002523,9-HEPE,[M-H]1-,m/z 123.0816,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 139.0764,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 149.1334,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 167.0713,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 177.1284,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 255.2117,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 299.2014,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 59.0139,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 69.0342,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,precursor,5,0001279,model,dlnormPar
MS:1002523,9-HEPE,[M-H]1-,m/z 123.0816,5,0001279,scale,3.20528130223302
MS:1002523,9-HEPE,[M-H]1-,m/z 139.0764,5,0001279,scale,0.968504797456872
MS:1002523,9-HEPE,[M-H]1-,m/z 149.1334,5,0001279,scale,2.67036994740832
MS:1002523,9-HEPE,[M-H]1-,m/z 167.0713,5,0001279,scale,3.07977768231598
MS:1002523,9-HEPE,[M-H]1-,m/z 177.1284,5,0001279,scale,0.713751062876026
MS:1002523,9-HEPE,[M-H]1-,m/z 255.2117,5,0001279,scale,1.57348098836644
MS:1002523,9-HEPE,[M-H]1-,m/z 299.2014,5,0001279,scale,0.66577339711083
MS:1002523,9-HEPE,[M-H]1-,m/z 59.0139,5,0001279,scale,23.1665517728048
MS:1002523,9-HEPE,[M-H]1-,m/z 69.0342,5,0001279,scale,31.2214001836718
MS:1002523,9-HEPE,[M-H]1-,precursor,5,0001279,scale,12.8111302680501
MS:1002523,9-HEPE,[M-H]1-,m/z 123.0816,5,0001279,sdlog,0.106312521231056
MS:1002523,9-HEPE,[M-H]1-,m/z 139.0764,5,0001279,sdlog,0.0367532604150258
MS:1002523,9-HEPE,[M-H]1-,m/z 149.1334,5,0001279,sdlog,0.0389024220352531
MS:1002523,9-HEPE,[M-H]1-,m/z 167.0713,5,0001279,sdlog,0.0354992624702736
MS:1002523,9-HEPE,[M-H]1-,m/z 177.1284,5,0001279,sdlog,0.0369642665609956
MS:1002523,9-HEPE,[M-H]1-,m/z 255.2117,5,0001279,sdlog,0.0365851476075399
MS:1002523,9-HEPE,[M-H]1-,m/z 299.2014,5,0001279,sdlog,0.0366821776167456
MS:1002523,9-HEPE,[M-H]1-,m/z 59.0139,5,0001279,sdlog,0.37628396083773
MS:1002523,9-HEPE,[M-H]1-,m/z 69.0342,5,0001279,sdlog,0.411171422598749
MS:1002523,9-HEPE,[M-H]1-,precursor,5,0001279,sdlog,0.0428315632488709
MS:1002523,9-HEPE,[M-H]1-,m/z 123.0816,5,0001279,shift,79.8120964684498
MS:1002523,9-HEPE,[M-H]1-,m/z 139.0764,5,0001279,shift,250
MS:1002523,9-HEPE,[M-H]1-,m/z 149.1334,5,0001279,shift,250
MS:1002523,9-HEPE,[M-H]1-,m/z 167.0713,5,0001279,shift,250
MS:1002523,9-HEPE,[M-H]1-,m/z 177.1284,5,0001279,shift,250
MS:1002523,9-HEPE,[M-H]1-,m/z 255.2117,5,0001279,shift,250
MS:1002523,9-HEPE,[M-H]1-,m/z 299.2014,5,0001279,shift,250
MS:1002523,9-HEPE,[M-H]1-,m/z 59.0139,5,0001279,shift,0.473742865381144
MS:1002523,9-HEPE,[M-H]1-,m/z 69.0342,5,0001279,shift,5.68741817526174
