class,nameafter,name,charge,baseformula,C,H,O,N,P,S,species-specific,,,
GD2,"HG(N2Hex2,599)","HG(N2Hex2,599)",-1,HG,-20,-32,-14,-1,0,0,0,,,
GD2,"HG(N2Hex4NAc,964)","HG(N2Hex4NAc,964)",-1,HG,-6,-9,-4,0,0,0,0,,,
GD2,"HG(N2Hex5NAc,1126)","HG(N2Hex5NAc,1126)",-1,HG,0,1,1,0,0,0,0,,,
GD2,"-HG(NHex,309)","-HG(NHex,309)",-1,M,-11,-19,-9,-1,0,0,0,,,
GD2,"-HG(N2Hex2,600)","-HG(N2Hex2,600)",-1,M,-22,-36,-17,-2,0,0,0,,,
GD2,"-HG(N2Hex4NAc,965)","-HG(N2Hex4NAc,965)",-1,M,-36,-59,-27,-3,0,0,0,,,
GD2,"-HG(N2Hex5NAc,1127)","-HG(N2Hex5NAc,1127)",-1,M,-42,-69,-32,-3,0,0,0,,,
GD3,"HG(NHex,87)","HG(NHex,87)",-1,HG,-31,-51,-23,-2,0,0,0,,,
GD3,"HG(NHex,290)","HG(NHex,290)",-1,HG,-23,-37,-18,-1,0,0,0,,,
GD3,"HG(N2Hex2,581)","HG(N2Hex2,581)",-1,HG,-12,-21,-10,0,0,0,0,,,
GD3,"HG(N2Hex3,743)","HG(N2Hex3,743)",-1,HG,-6,-11,-5,0,0,0,0,,,
GD3,"HG(N2Hex4,905)","HG(N2Hex4,905)",-1,HG,0,-1,0,0,0,0,0,,,
GD3,"-HG(NHex,291)","-HG(NHex,291)",-1,M,-11,-17,-8,-1,0,0,0,,,
GD3,"-HG(N2Hex2,582)","-HG(N2Hex2,582)",-1,M,-22,-34,-16,-2,0,0,0,,,
GD3,"-HG(N2Hex3,744)","-HG(N2Hex3,744)",-1,M,-28,-44,-21,-2,0,0,0,,,
GD3,"-HG(N2Hex4,906)","-HG(N2Hex4,906)",-1,M,-34,-54,-26,-2,0,0,0,,,
GD3,"HG(NHex,308)","HG(NHex,308)",-1,HG,-23,-36,-17,-1,0,0,0,,,
GD3,"HG(N2Hex2,599)","HG(N2Hex2,599)",-1,HG,-12,-19,-9,0,0,0,0,,,
GD3,"HG(N2Hex3,761)","HG(N2Hex3,761)",-1,HG,-6,-9,-4,0,0,0,0,,,
GD3,"HG(N2Hex4,923)","HG(N2Hex4,923)",-1,HG,0,1,1,0,0,0,0,,,
GD3,"-HG(NHex,309)","-HG(NHex,309)",-1,M,-11,-19,-9,-1,0,0,0,,,
GD3,"-HG(N2Hex2,600)","-HG(N2Hex2,600)",-1,M,-22,-36,-17,-2,0,0,0,,,
GD3,"-HG(N2Hex3,762)","-HG(N2Hex3,762)",-1,M,-28,-46,-22,-2,0,0,0,,,
GD3,"-HG(N2Hex4,924)","-HG(N2Hex4,924)",-1,M,-34,-56,-27,-2,0,0,0,,,
GT1,"HG(NHex,87)","HG(NHex,87)",-1,HG,-56,-91,-41,-4,0,0,0,,,
GT1,"HG(Hex,161)","HG(Hex,161)",-1,HG,-53,-85,-39,-4,0,0,0,,,
GT1,"HG(NHex,290)","HG(NHex,290)",-1,HG,-48,-78,-36,-3,0,0,0,,,
GT1,"HG(Hex2NAc,364)","HG(Hex2NAc,364)",-1,HG,-45,-72,-34,-3,0,0,0,,,
GT1,"HG(NHex2,452)","HG(NHex2,452)",-1,HG,-42,-68,-31,-3,0,0,0,,,
GT1,"HG(N2Hex2,581)","HG(N2Hex2,581)",-1,HG,-37,-61,-28,-2,0,0,0,,,
GT1,"HG(NHex3NAc,655)","HG(NHex3NAc,655)",-1,HG,-34,-55,-26,-2,0,0,0,,,
GT1,"HG(N2Hex3,743)","HG(N2Hex3,743)",-1,HG,-31,-51,-23,-2,0,0,0,,,
GT1,"HG(N3Hex3,872)","HG(N3Hex3,872)",-1,HG,-26,-44,-20,-1,0,0,0,,,
GT1,"HG(N2Hex4NAc,946)","HG(N2Hex4NAc,946)",-1,HG,-23,-38,-18,-1,0,0,0,,,
GT1,"-HG(Hex,162)","-HG(Hex,162)",-1,M,-6,-10,-5,0,0,0,0,,,
GT1,"-HG(NHex,291)","-HG(NHex,291)",-1,M,-11,-17,-8,-1,0,0,0,,,
GT1,"-HG(Hex2NAc,365)","-HG(Hex2NAc,365)",-1,M,-14,-23,-10,-1,0,0,0,,,
GT1,"-HG(NHex2,453)","-HG(NHex2,453)",-1,M,-17,-27,-13,-1,0,0,0,,,
GT1,"-HG(N2Hex2,582)","-HG(N2Hex2,582)",-1,M,-22,-34,-16,-2,0,0,0,,,
GT1,"-HG(NHex3NAc,656)","-HG(NHex3NAc,656)",-1,M,-25,-40,-18,-2,0,0,0,,,
GT1,"-HG(N2Hex3,744)","-HG(N2Hex3,744)",-1,M,-28,-44,-21,-2,0,0,0,,,
GT1,"-HG(N3Hex3,873)","-HG(N3Hex3,873)",-1,M,-33,-51,-24,-3,0,0,0,,,
GT1,"-HG(N2Hex4NAc,947)","-HG(N2Hex4NAc,947)",-1,M,-36,-57,-26,-3,0,0,0,,,
GT1,"HG(Hex,179)","HG(Hex,179)",-1,HG,-53,-83,-38,-4,0,0,0,,,
GT1,"HG(NHex,308)","HG(NHex,308)",-1,HG,-48,-76,-35,-3,0,0,0,,,
GT1,"HG(Hex2NAc,382)","HG(Hex2NAc,382)",-1,HG,-45,-70,-33,-3,0,0,0,,,
GT1,"HG(NHex2,470)","HG(NHex2,470)",-1,HG,-42,-66,-30,-3,0,0,0,,,
GT1,"HG(N2Hex2,599)","HG(N2Hex2,599)",-1,HG,-37,-59,-27,-2,0,0,0,,,
GT1,"HG(NHex3NAc,673)","HG(NHex3NAc,673)",-1,HG,-34,-53,-25,-2,0,0,0,,,
GT1,"HG(N2Hex3,761)","HG(N2Hex3,761)",-1,HG,-31,-49,-22,-2,0,0,0,,,
GT1,"HG(N3Hex3,890)","HG(N3Hex3,890)",-1,HG,-26,-42,-19,-1,0,0,0,,,
GT1,"HG(N2Hex4NAc,964)","HG(N2Hex4NAc,964)",-1,HG,-23,-36,-17,-1,0,0,0,,,
GT1,"-HG(Hex,180)","-HG(Hex,180)",-1,M,-6,-12,-6,0,0,0,0,,,
GT1,"-HG(NHex,309)","-HG(NHex,309)",-1,M,-11,-19,-9,-1,0,0,0,,,
GT1,"-HG(Hex2NAc,383)","-HG(Hex2NAc,383)",-1,M,-14,-25,-11,-1,0,0,0,,,
GT1,"-HG(NHex2,471)","-HG(NHex2,471)",-1,M,-17,-29,-14,-1,0,0,0,,,
GT1,"-HG(N2Hex2,600)","-HG(N2Hex2,600)",-1,M,-22,-36,-17,-2,0,0,0,,,
GT1,"-HG(NHex3NAc,674)","-HG(NHex3NAc,674)",-1,M,-25,-42,-19,-2,0,0,0,,,
GT1,"-HG(N2Hex3,762)","-HG(N2Hex3,762)",-1,M,-28,-46,-22,-2,0,0,0,,,
GT1,"-HG(N3Hex3,891)","-HG(N3Hex3,891)",-1,M,-33,-53,-25,-3,0,0,0,,,
GT1,"-HG(N2Hex4NAc,965)","-HG(N2Hex4NAc,965)",-1,M,-36,-59,-27,-3,0,0,0,,,
GT2,"HG(NHex,87)","HG(NHex,87)",-1,HG,-50,-81,-36,-4,0,0,0,,,
GT2,"HG(HexNAc,202)","HG(HexNAc,202)",-1,HG,-45,-72,-34,-3,0,0,0,,,
GT2,"HG(NHex,290)","HG(NHex,290)",-1,HG,-42,-68,-31,-3,0,0,0,,,
GT2,"HG(N2Hex2,581)","HG(N2Hex2,581)",-1,HG,-31,-51,-23,-2,0,0,0,,,
GT2,"HG(N3Hex3,872)","HG(N3Hex3,872)",-1,HG,-20,-34,-15,-1,0,0,0,,,
GT2,"-HG(NHex,291)","-HG(NHex,291)",-1,M,-11,-17,-8,-1,0,0,0,,,
GT2,"-HG(N2Hex2,582)","-HG(N2Hex2,582)",-1,M,-22,-34,-16,-2,0,0,0,,,
GT2,"-HG(N3Hex3,873)","-HG(N3Hex3,873)",-1,M,-33,-51,-24,-3,0,0,0,,,
GT2,"HG(HexNAc,220)","HG(HexNAc,220)",-1,HG,-45,-70,-33,-3,0,0,0,,,
GT2,"HG(NHex,308)","HG(NHex,308)",-1,HG,-42,-66,-30,-3,0,0,0,,,
GT2,"HG(N2Hex2,599)","HG(N2Hex2,599)",-1,HG,-31,-49,-22,-2,0,0,0,,,
GT2,"HG(N3Hex3,890)","HG(N3Hex3,890)",-1,HG,-20,-32,-14,-1,0,0,0,,,
GT2,"-HG(NHex,309)","-HG(NHex,309)",-1,M,-11,-19,-9,-1,0,0,0,,,
GT2,"-HG(N2Hex2,600)","-HG(N2Hex2,600)",-1,M,-22,-36,-17,-2,0,0,0,,,
GT2,"-HG(N3Hex3,891)","-HG(N3Hex3,891)",-1,M,-33,-53,-25,-3,0,0,0,,,
GT3,"HG(NHex,87)","HG(NHex,87)",-1,HG,-42,-68,-31,-3,0,0,0,,,
GT3,"HG(NHex,290)","HG(NHex,290)",-1,HG,-34,-55,-26,-2,0,0,0,,,
GT3,"HG(N2Hex2,581)","HG(N2Hex2,581)",-1,HG,-23,-38,-18,-1,0,0,0,,,
GT3,"HG(N3Hex3,872)","HG(N3Hex3,872)",-1,HG,-12,-21,-10,0,0,0,0,,,
GT3,"-HG(NHex,291)","-HG(NHex,291)",-1,M,-11,-17,-8,-1,0,0,0,,,
GT3,"-HG(N2Hex2,582)","-HG(N2Hex2,582)",-1,M,-22,-34,-16,-2,0,0,0,,,
GT3,"-HG(N3Hex3,873)","-HG(N3Hex3,873)",-1,M,-33,-51,-24,-3,0,0,0,,,
GT3,"HG(NHex,308)","HG(NHex,308)",-1,HG,-34,-53,-25,-2,0,0,0,,,
GT3,"HG(N2Hex2,599)","HG(N2Hex2,599)",-1,HG,-23,-36,-17,-1,0,0,0,,,
GT3,"HG(N3Hex3,890)","HG(N3Hex3,890)",-1,HG,-12,-19,-9,0,0,0,0,,,
GT3,"-HG(NHex,309)","-HG(NHex,309)",-1,M,-11,-19,-9,-1,0,0,0,,,
GT3,"-HG(N2Hex2,600)","-HG(N2Hex2,600)",-1,M,-22,-36,-17,-2,0,0,0,,,
GT3,"-HG(N3Hex3,891)","-HG(N3Hex3,891)",-1,M,-33,-53,-25,-3,0,0,0,,,
GQ1,"HG(NHex,87)","HG(NHex,87)",-1,HG,-67,-108,-49,-5,0,0,0,,,
GQ1,"HG(NHex,290)","HG(NHex,290)",-1,HG,-59,-95,-44,-4,0,0,0,,,
GQ1,"HG(NHex2,452)","HG(NHex2,452)",-1,HG,-53,-85,-39,-4,0,0,0,,,
GQ1,"HG(N2Hex2,581)","HG(N2Hex2,581)",-1,HG,-48,-78,-36,-3,0,0,0,,,
GQ1,"HG(NHex3NAc,655)","HG(NHex3NAc,655)",-1,HG,-45,-72,-34,-3,0,0,0,,,
GQ1,"HG(N2Hex3,743)","HG(N2Hex3,743)",-1,HG,-42,-68,-31,-3,0,0,0,,,
GQ1,"HG(N3Hex3,872)","HG(N3Hex3,872)",-1,HG,-37,-61,-28,-2,0,0,0,,,
GQ1,"HG(N2Hex4NAc,946)","HG(N2Hex4NAc,946)",-1,HG,-34,-55,-26,-2,0,0,0,,,
GQ1,"-HG(NHex,291)","-HG(NHex,291)",-1,M,-11,-17,-8,-1,0,0,0,,,
GQ1,"-HG(NHex2,453)","-HG(NHex2,453)",-1,M,-17,-27,-13,-1,0,0,0,,,
GQ1,"-HG(N2Hex2,582)","-HG(N2Hex2,582)",-1,M,-22,-34,-16,-2,0,0,0,,,
GQ1,"-HG(NHex3NAc,656)","-HG(NHex3NAc,656)",-1,M,-25,-40,-18,-2,0,0,0,,,
GQ1,"-HG(N2Hex3,744)","-HG(N2Hex3,744)",-1,M,-28,-44,-21,-2,0,0,0,,,
GQ1,"-HG(N3Hex3,873)","-HG(N3Hex3,873)",-1,M,-33,-51,-24,-3,0,0,0,,,
GQ1,"-HG(N2Hex4NAc,947)","-HG(N2Hex4NAc,947)",-1,M,-36,-57,-26,-3,0,0,0,,,
GQ1,"HG(NHex,308)","HG(NHex,308)",-1,HG,-59,-93,-43,-4,0,0,0,,,
GQ1,"HG(NHex2,470)","HG(NHex2,470)",-1,HG,-53,-83,-38,-4,0,0,0,,,
GQ1,"HG(N2Hex2,599)","HG(N2Hex2,599)",-1,HG,-48,-76,-35,-3,0,0,0,,,
GQ1,"HG(NHex3NAc,673)","HG(NHex3NAc,673)",-1,HG,-45,-70,-33,-3,0,0,0,,,
GQ1,"HG(N2Hex3,761)","HG(N2Hex3,761)",-1,HG,-42,-66,-30,-3,0,0,0,,,
GQ1,"HG(N3Hex3,890)","HG(N3Hex3,890)",-1,HG,-37,-59,-27,-2,0,0,0,,,
GQ1,"HG(N2Hex4NAc,964)","HG(N2Hex4NAc,964)",-1,HG,-34,-53,-25,-2,0,0,0,,,
GQ1,"-HG(NHex,309)","-HG(NHex,309)",-1,M,-11,-19,-9,-1,0,0,0,,,
GQ1,"-HG(NHex2,471)","-HG(NHex2,471)",-1,M,-17,-29,-14,-1,0,0,0,,,
GQ1,"-HG(N2Hex2,600)","-HG(N2Hex2,600)",-1,M,-22,-36,-17,-2,0,0,0,,,
GQ1,"-HG(NHex3NAc,674)","-HG(NHex3NAc,674)",-1,M,-25,-42,-19,-2,0,0,0,,,
GQ1,"-HG(N2Hex3,762)","-HG(N2Hex3,762)",-1,M,-28,-46,-22,-2,0,0,0,,,
GQ1,"-HG(N3Hex3,891)","-HG(N3Hex3,891)",-1,M,-33,-53,-25,-3,0,0,0,,,
GQ1,"-HG(N2Hex4NAc,965)","-HG(N2Hex4NAc,965)",-1,M,-36,-59,-27,-3,0,0,0,,,
GP1,"HG(NHex,87)","HG(NHex,87)",-1,HG,-78,-125,-57,-6,0,0,0,,,
GP1,"HG(NHex,290)","HG(NHex,290)",-1,HG,-70,-112,-52,-5,0,0,0,,,
GP1,"HG(N2Hex2,581)","HG(N2Hex2,581)",-1,HG,-59,-95,-44,-4,0,0,0,,,
GP1,"HG(N3Hex3,872)","HG(N3Hex3,872)",-1,HG,-48,-78,-36,-3,0,0,0,,,
GP1,"HG(N2Hex4NAc,946)","HG(N2Hex4NAc,946)",-1,HG,-45,-72,-34,-3,0,0,0,,,
GP1,"-HG(NHex,291)","-HG(NHex,291)",-1,M,-11,-17,-8,-1,0,0,0,,,
GP1,"-HG(N2Hex2,582)","-HG(N2Hex2,582)",-1,M,-22,-34,-16,-2,0,0,0,,,
GP1,"-HG(N3Hex3,873)","-HG(N3Hex3,873)",-1,M,-33,-51,-24,-3,0,0,0,,,
GP1,"-HG(N2Hex4NAc,947)","-HG(N2Hex4NAc,947)",-1,M,-36,-57,-26,-3,0,0,0,,,
GP1,"HG(NHex,308)","HG(NHex,308)",-1,HG,-70,-110,-51,-5,0,0,0,,,
GP1,"HG(N2Hex2,599)","HG(N2Hex2,599)",-1,HG,-59,-93,-43,-4,0,0,0,,,
GP1,"HG(N3Hex3,890)","HG(N3Hex3,890)",-1,HG,-48,-76,-35,-3,0,0,0,,,
GP1,"HG(N2Hex4NAc,964)","HG(N2Hex4NAc,964)",-1,HG,-45,-70,-33,-3,0,0,0,,,
GP1,"-HG(NHex,309)","-HG(NHex,309)",-1,M,-11,-19,-9,-1,0,0,0,,,
GP1,"-HG(N2Hex2,600)","-HG(N2Hex2,600)",-1,M,-22,-36,-17,-2,0,0,0,,,
GP1,"-HG(N3Hex3,891)","-HG(N3Hex3,891)",-1,M,-33,-53,-25,-3,0,0,0,,,
GP1,"-HG(N2Hex4NAc,965)","-HG(N2Hex4NAc,965)",-1,M,-36,-59,-27,-3,0,0,11,,,
HexCer,"-(H2O,18)","-(H2O,18)",1,M,0,-2,-1,0,0,0,1,,,
HexCer,LCB [xx:x;x](-HO),LCB(-HO),1,LCB,0,-1,-1,0,0,0,0,,,
HexCer,LCB [xx:x;x](-H3O2),LCB(-H3O2),1,LCB,0,-3,-2,0,0,0,0,,,
HexCer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),1,LCB,-1,-3,-2,0,0,0,0,,,
HexCer,"-HG(Hex,180)","-HG(Hex,180)",1,M,-6,-12,-6,0,0,0,1,,,
HexCer,"-HG(Hex,198)","-HG(Hex,198)",1,M,-6,-14,-7,0,0,0,1,,,
HexCer,"-HG(Hex,162)","-HG(Hex,162)",1,M,-6,-10,-5,0,0,0,1,,,
HexCer,-([adduct]),-([adduct]),-1,M,0,0,0,0,0,0,1,,,
HexCer,"-HG(Hex,162)","-HG(Hex,162)",-1,M,-6,-10,-5,0,0,0,1,,,
HexCer,"-HG(Hex,180)","-HG(Hex,180)",-1,M,-6,-12,-6,0,0,0,1,,,
HexCer,LCB [xx:x;x](-H6NO),LCB(-H6NO),-1,LCB,0,-4,-1,-1,0,0,0,,,
HexCer,LCB [xx:x;x](-CH3O),LCB(-CH3O),-1,LCB,-1,-1,-1,0,0,0,0,,,
HexCer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),-1,LCB,-2,-6,-1,-1,0,0,0,,,
HexCer,FA [xx:x](+C2H3N),FA1(+C2H3N),-1,FA,2,4,0,1,0,0,0,,,
HexCer,FA [xx:x](+HN),FA1(+HN),-1,FA,0,2,0,1,0,0,0,,,
HexCer,FA [xx:x](+C2H3NO),FA1(+C2H3NO),-1,FA,2,4,1,1,0,0,0,,,
SHexCer,"-HG(SHex,98)","-HG(SHex,98)",1,M,0,-2,-4,0,0,-1,1,,,
SHexCer,LCB [xx:x;x](-HO),LCB(-HO),1,LCB,0,-1,-1,0,0,0,0,,,
SHexCer,LCB [xx:x;x](-H3O2),LCB(-H3O2),1,LCB,0,-3,-2,0,0,0,0,,,
SHexCer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),1,LCB,-1,-3,-2,0,0,0,0,,,
SHexCer,"-HG(SHex,260)","-HG(SHex,260)",1,M,-6,-12,-9,0,0,-1,1,,,
SHexCer,"-HG(SHex,278)","-HG(SHex,278)",1,M,-6,-14,-10,0,0,-1,1,,,
SHexCer,"-HG(SHex,242)","-HG(SHex,242)",1,M,-6,-10,-8,0,0,-1,1,,,
SHexCer,"HG(S,97)","HG(S,97)",-1,HG,-6,-8,-4,0,0,0,1,,,
SHexCer,"HG(SHexCer,300)","HG(SHexCer,300)",-1,HG,2,5,1,1,0,0,1,,,
SHexCer,"HG(SHexCer,241)","HG(SHexCer,241)",-1,HG,0,0,0,0,0,0,1,,,
SHexCer,HG(SHexCer)+(C2H5NO),HG(SHexCer)+(C2H5NO),-1,HG,2,5,1,1,0,0,1,,,
SHexCer,"-HG(SHexCer,242)","-HG(SHexCer,242)",-1,M,-6,-10,-8,0,0,-1,1,,,
SHexCer,LCB [xx:x;x](-CH3O),LCB(-CH3O),-1,LCB,-1,-1,-1,0,0,0,0,,,
SHexCer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),-1,LCB,-2,-6,-1,-1,0,0,0,,,
SHexCer,FA [xx:x](+C2H3N),FA1(+C2H3N),-1,FA,2,4,0,1,0,0,0,,,
SHexCer,FA [xx:x](+HN),FA1(+HN),-1,FA,0,2,0,1,0,0,0,,,
SHexCer,FA [xx:x](+C2H3NO),FA1(+C2H3NO),-1,FA,2,4,1,1,0,0,0,,,
LHexCer,-(H2O[adduct]),-(H2O[adduct]),1,M,0,-1,-1,0,0,0,1,,,
LHexCer,LCB [xx:x;x](-HO),LCB(-HO),1,LCB,0,-1,-1,0,0,0,0,,,
LHexCer,LCB [xx:x;x](-H3O2),LCB(-H3O2),1,LCB,0,-3,-2,0,0,0,0,,,
LHexCer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),1,LCB,-1,-3,-2,0,0,0,0,,,
LHexCer,"-HG(Hex,162)","-HG(Hex,162)",1,LCB,0,1,0,0,0,0,1,,,
LHexCer,-([adduct]),-([adduct]),-1,M,0,0,0,0,0,0,1,,,
LHexCer,"-HG(Hex,162)","-HG(Hex,162)",-1,LCB,0,1,0,0,0,0,1,,,
LHexCer,"-HG(Hex,180)","-HG(Hex,180)",-1,LCB,0,-1,-1,0,0,0,1,,,
LHexCer,LCB [xx:x;x](-CH3O),LCB(-CH3O),-1,LCB,-1,-1,-1,0,0,0,0,,,
LHexCer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),-1,LCB,-2,-6,-1,-1,0,0,0,,,
LHexCer,LCB [xx:x;x](-H6NO),LCB(-H6NO),-1,LCB,0,-4,-1,-1,0,0,0,,,
Hex2Cer,"-(H2O,18)","-(H2O,18)",1,M,0,-2,-1,0,0,0,1,,,
Hex2Cer,LCB [xx:x;x](-HO),LCB(-HO),1,LCB,0,-1,-1,0,0,0,0,,,
Hex2Cer,LCB [xx:x;x](-H3O2),LCB(-H3O2),1,LCB,0,-3,-2,0,0,0,0,,,
Hex2Cer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),1,LCB,-1,-3,-2,0,0,0,0,,,
Hex2Cer,"-HG(Hex2,342)","-HG(Hex2,342)",1,M,-12,-22,-11,0,0,0,1,,,
Hex2Cer,"-HG(Hex2,360)","-HG(Hex2,360)",1,M,-12,-24,-12,0,0,0,1,,,
Hex2Cer,"-HG(Hex2,324)","-HG(Hex2,324)",1,M,-12,-20,-10,0,0,0,1,,,
Hex2Cer,-([adduct]),-([adduct]),-1,M,0,0,0,0,0,0,1,,,
Hex2Cer,"-HG(Hex2,324)","-HG(Hex2,324)",-1,M,-12,-20,-10,0,0,0,1,,,
Hex2Cer,"-HG(Hex,162)","-HG(Hex,162)",-1,M,-6,-10,-5,0,0,0,1,,,
Hex2Cer,"-HG(Hex2,342)","-HG(Hex2,342)",-1,M,-12,-22,-11,0,0,0,1,,,
Hex2Cer,"-HG(Hex,180)","-HG(Hex,180)",-1,M,-6,-12,-6,0,0,0,1,,,
Hex2Cer,LCB [xx:x;x](-CH3O),LCB(-CH3O),-1,LCB,-1,-1,-1,0,0,0,0,,,
Hex2Cer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),-1,LCB,-2,-6,-1,-1,0,0,0,,,
Hex2Cer,FA [xx:x](+C2H3N),FA1(+C2H3N),-1,FA,2,4,0,1,0,0,0,,,
Hex2Cer,FA [xx:x](+HN),FA1(+HN),-1,FA,0,2,0,1,0,0,0,,,
Hex2Cer,FA [xx:x](+C2H3NO),FA1(+C2H3NO),-1,FA,2,4,1,1,0,0,0,,,
LPA,-([adduct]),-([adduct]),-1,M,0,0,0,0,0,0,1,,,
LPA,GP(153),GP(153),-1,HG,0,-1,-1,0,0,0,1,,,
LPA,P(79),P(79),-1,HG,-3,-7,-3,0,0,0,1,,,
LPA,P(97),P(97),-1,HG,-3,-5,-2,0,0,0,1,,,
LPA,FA [xx:x](+O),FA1(+O),-1,FA,0,1,1,0,0,0,0,,,
LPA,-FA [xx:x](-H),-FA1(-H),-1,HG,0,1,0,0,0,0,0,,,
LPA,"-(H2O,18)","-(H2O,18)",1,M,0,-2,-1,0,0,0,1,,,
LPA,"-(HPO4,98)","-(HPO4,98)",1,M,0,-3,-4,0,0,0,1,,,
LPA,FA [xx:x],FA1,1,FA,0,-1,0,0,0,0,0,,,
LPA,GP(155),GP(155),1,HG,0,-1,-1,0,0,0,1,,,
LPC,"HG(PC,184)","HG(PC,184)",1,HG,-3,-5,-2,0,0,0,1,,,
LPC,"(C5H13NO,104)","(C5H13NO,104)",1,HG,-3,-6,-5,0,-1,0,1,,,
LPC,"(C5H13NO,104)-(H2O)","(C5H13NO,104)-(H2O)",1,HG,-3,-8,-6,0,-1,0,1,,,
LPC,"HG(PC,224)","HG(PC,224)",-1,HG,-1,-3,-1,0,0,0,1,,,
LPC,HG+BB,HG+BB,1,HG,0,1,0,0,0,0,0,,,
LPC,-(CH3[adduct]),-(CH3[adduct]),-1,M,-1,-2,0,0,0,0,1,,,
LPC,FA [xx:x](+O),FA1(+O),-1,FA,0,1,1,0,0,0,0,,,
LPC,"-HG(PC,183)","-HG(PC,183)",1,M,-5,-14,-4,-1,-1,0,0,,,
LPC,-H2O,-H2O,1,M,0,-2,-1,0,0,0,0,,,
LPE,-FA [xx:x](-H)-(H2O),-FA1(-H)-(H2O),-1,HG,0,-1,-1,0,0,0,0,,,
LPE,-FA [xx:x](-H),-FA1(-H),-1,HG,0,1,0,0,0,0,0,,,
LPE,GP(153),GP(153),-1,HG,-2,-6,-1,-1,0,0,1,,,
LPE,FA [xx:x](+O),FA1(+O),-1,FA,0,1,1,0,0,0,0,,,
LPE,"-HG(PE,141)","-HG(PE,141)",1,M,-2,-8,-4,-1,-1,0,1,,,
LPE,-FA [xx:x](+H),-FA(+H),1,HG,0,1,0,0,0,0,0,,,
LPE,HG,HG,1,HG,-3,-6,-5,0,-1,0,0,,,
LPE,-H2O,-H2O,1,M,0,-2,-1,0,0,0,0,,,
LPE,-C2H7ON,-C2H7ON,1,M,-2,-7,-1,-1,0,0,0,,,
LPE,"HG(PE,155)","HG(PE,155)",1,HG,-2,-6,-1,-1,0,0,0,,,
LPG,GP(153),GP(153),-1,HG,-3,-7,-3,0,0,0,1,,,
LPG,-FA [xx:x](-H),-FA1(-H),-1,HG,0,1,0,0,0,0,0,,,
LPG,-FA [xx:x](+HO),-FA1(+HO),-1,HG,0,-1,-1,0,0,0,0,,,
LPG,P(79),P(79),-1,HG,-6,-13,-5,0,0,0,1,,,
LPG,FA [xx:x](+O),FA1(+O),-1,FA,0,1,1,0,0,0,0,,,
LPG,"-HG(PG,172)","-HG(PG,172)",1,M,-3,-9,-6,0,-1,0,1,,,
LPI,"-(C6H12O6, 180)","-(C6H12O6, 180)",-1,M,-6,-12,-6,0,0,0,1,,,
LPI,GP(153),GP(153),-1,HG,-6,-11,-6,0,0,0,1,,,
LPI,"HG(PI,241)","HG(PI,241)",-1,HG,-3,-7,-3,0,0,0,1,,,
LPI,-FA [xx:x](+HO),-FA1(+HO),-1,HG,0,-1,-1,0,0,0,0,,,
LPI,P(79),P(79),-1,HG,-9,-17,-8,0,0,0,1,,,
LPI,FA [xx:x](+O),FA1(+O),-1,FA,0,1,1,0,0,0,0,,,
LPI,"-(H2O,18)","-(H2O,18)",1,M,0,-2,-1,0,0,0,1,,,
LPI,"-(2*H2O,36)","-(2*H2O,36)",1,M,0,-4,-2,0,0,0,1,,,
LPI,GP(155),GP(155),1,HG,-6,-11,-6,0,0,0,1,,,
LPI,GPI(335),GPI(335),1,HG,0,1,0,0,0,0,1,,,
LPI,GPI(317),GPI(317),1,HG,0,-1,-1,0,0,0,1,,,
LPI,"-HG(PI,260)","-HG(PI,260)",1,M,-6,-13,-9,0,-1,0,1,,,
LPI,FA [xx:x],FA1,1,FA,0,-1,0,0,0,0,0,,,
LPS,GP(153),GP(153),-1,HG,-3,-6,-3,-1,0,0,1,,,
LPS,P(79),P(79),-1,HG,-6,-12,-5,-1,0,0,1,,,
LPS,P(97),P(97),-1,HG,-6,-10,-4,-1,0,0,1,,,
LPS,FA [xx:x](+O),FA1(+O),-1,FA,0,1,1,0,0,0,0,,,
LPS,"-(C3H5NO2,87)","-(C3H5NO2,87)",-1,M,-3,-5,-2,-1,0,0,1,,,
LPS,"-(H2O,18)","-(H2O,18)",1,M,0,-2,-1,0,0,0,1,,,
LPS,FA [xx:x](+C3H5O2),FA1(+C3H5O2),1,FA,3,5,2,0,0,0,0,,,
LPS,"-(C3H7NO3,105)","-(C3H7NO3,105)",1,M,-3,-7,-3,-1,0,0,1,,,
LPS,FA [xx:x],FA1,1,FA,3,5,2,0,0,0,0,,,
LPS,-FA [xx:x](+OH),-FA1(+OH),1,HG,0,-1,-1,0,0,0,0,,,
LPS,-FA [xx:x],-FA1,1,HG,0,1,0,0,0,0,0,,,
MG,"-(H2O+NH3,35)","-(H2O+NH3,35)",1,M,0,-2,-1,0,0,0,1,,,
MG,FA [xx:x],FA1,1,FA,0,-1,0,0,0,0,0,,,
