class,nameafter,name,file,charge,baseformula,C,H,O,N,P,S,species-specific
SHexCer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/HexCerS/HexCerS_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,0
SHexCer,"-HG(SHex,260)","-HG(SHex,260)",images/MS2/Sphingolipids/HexCerS/HexCerS_pos_Z0.png,1,HG;LCB;FA,-6,-12,-9,0,0,-1,1
SHexCer,"-HG(SHex,278)","-HG(SHex,278)",images/MS2/Sphingolipids/HexCerS/HexCerS_pos_Z0-H2O.png,1,HG;LCB;FA,-6,-14,-10,0,0,-1,1
SHexCer,"-HG(SHex,242)","-HG(SHex,242)",images/MS2/Sphingolipids/HexCerS/HexCerS_pos_Y0.png,1,HG;LCB;FA,-6,-10,-8,0,0,-1,1
SHexCer,"HG(S,97)","HG(S,97)",images/MS2/Sphingolipids/HexCerS/HexCerS_neg_Sul.png,-1,HG,-6,-8,-4,0,0,0,1
SHexCer,"HG(SHexCer,241)","HG(SHexCer,241)",images/MS2/Sphingolipids/HexCerS/HexCerS_neg_B0.png,-1,HG,0,0,0,0,0,0,1
SHexCer,HG(SHexCer)+(C2H5NO),HG(SHexCer)+(C2H5NO),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_L.png,-1,HG,2,5,1,1,0,0,1
SHexCer,"-HG(SHexCer,242)","-HG(SHexCer,242)",images/MS2/Sphingolipids/HexCerS/HexCerS_neg_Y0.png,-1,HG;LCB;FA,-6,-10,-8,0,0,-1,1
SHexCer,LCB [xx:x;x](-CH3O),LCB(-CH3O),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_V'.png,-1,LCB,-1,-1,-1,0,0,0,0
SHexCer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_J.png,-1,LCB,-2,-6,-1,-1,0,0,0
SHexCer,FA [xx:x](+C2H3N),FA1(+C2H3N),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_S.png,-1,FA,2,4,0,1,0,0,0
SHexCer,FA [xx:x](+HN),FA1(+HN),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_V.png,-1,FA,0,2,0,1,0,0,0
SHexCer,FA [xx:x](+C2H3NO),FA1(+C2H3NO),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_T.png,-1,FA,2,4,1,1,0,0,0
LHexCer,-(H2O[adduct]),-(H2O[adduct]),images/MS2/Sphingolipids/HexSph/HexSph_pos_NL(H2O).png,1,LCB;HG,0,-1,-1,0,0,0,1
LHexCer,LCB [xx:x;x](-HO),LCB(-HO),images/MS2/Sphingolipids/HexSph/HexSph_pos_W'.png,1,LCB,0,-1,-1,0,0,0,0
LHexCer,LCB [xx:x;x](-H3O2),LCB(-H3O2),images/MS2/Sphingolipids/HexSph/HexSph_pos_W''.png,1,LCB,0,-3,-2,0,0,0,0
LHexCer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/HexSph/HexSph_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,0
LHexCer,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Sphingolipids/HexSph/HexSph_pos_Y0.png,1,LCB,0,1,0,0,0,0,1
LHexCer,-([adduct]),-([adduct]),images/MS2/Sphingolipids/HexSph/HexSph_neg_NL(adduct).png,-1,LCB;HG,0,0,0,0,0,0,1
LHexCer,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Sphingolipids/HexSph/HexSph_neg_Y0.png,-1,LCB,0,1,0,0,0,0,1
LHexCer,"-HG(Hex,180)","-HG(Hex,180)",images/MS2/Sphingolipids/HexSph/HexSph_neg_Z0.png,-1,LCB,0,-1,-1,0,0,0,1
LHexCer,LCB [xx:x;x](-CH3O),LCB(-CH3O),images/MS2/Sphingolipids/HexSph/HexSph_neg_V'.png,-1,LCB,-1,-1,-1,0,0,0,0
LHexCer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),images/MS2/Sphingolipids/HexSph/HexSph_neg_J.png,-1,LCB,-2,-6,-1,-1,0,0,0
LHexCer,LCB [xx:x;x](-H6NO),LCB(-H6NO),images/MS2/Sphingolipids/HexSph/HexSph_neg_F.png,-1,LCB,0,-4,-1,-1,0,0,0
Hex2Cer,"-(H2O,18)","-(H2O,18)",images/MS2/Sphingolipids/LacCer/LacCer_pos_NL.png,1,HG;LCB;FA,0,-2,-1,0,0,0,1
Hex2Cer,LCB [xx:x;x](-HO),LCB(-HO),images/MS2/Sphingolipids/LacCer/LacCer_pos_W'.png,1,LCB,0,-1,-1,0,0,0,0
Hex2Cer,LCB [xx:x;x](-H3O2),LCB(-H3O2),images/MS2/Sphingolipids/LacCer/LacCer_pos_W''.png,1,LCB,0,-3,-2,0,0,0,0
Hex2Cer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/LacCer/LacCer_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,0
Hex2Cer,"-HG(Hex2,342)","-HG(Hex2,342)",images/MS2/Sphingolipids/LacCer/LacCer_pos_Z0.png,1,HG;LCB;FA,-12,-22,-11,0,0,0,1
Hex2Cer,"-HG(Hex2,360)","-HG(Hex2,360)",images/MS2/Sphingolipids/LacCer/LacCer_pos_Z0-H2O.png,1,HG;LCB;FA,-12,-24,-12,0,0,0,1
Hex2Cer,"-HG(Hex2,324)","-HG(Hex2,324)",images/MS2/Sphingolipids/LacCer/LacCer_pos_Y0.png,1,HG;LCB;FA,-12,-20,-10,0,0,0,1
Hex2Cer,-([adduct]),-([adduct]),images/MS2/Sphingolipids/LacCer/LacCer_neg_NL.png,-1,HG;LCB;FA,0,0,0,0,0,0,1
Hex2Cer,"-HG(Hex2,324)","-HG(Hex2,324)",images/MS2/Sphingolipids/LacCer/LacCer_neg_Y0.png,-1,HG;LCB;FA,-12,-20,-10,0,0,0,1
Hex2Cer,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Sphingolipids/LacCer/LacCer_neg_Y1.png,-1,HG;LCB;FA,-6,-10,-5,0,0,0,1
Hex2Cer,"-HG(Hex2,342)","-HG(Hex2,342)",images/MS2/Sphingolipids/LacCer/LacCer_neg_Z0.png,-1,HG;LCB;FA,-12,-22,-11,0,0,0,1
Hex2Cer,"-HG(Hex,180)","-HG(Hex,180)",images/MS2/Sphingolipids/LacCer/LacCer_neg_Z1.png,-1,HG;LCB;FA,-6,-12,-6,0,0,0,1
Hex2Cer,LCB [xx:x;x](-CH3O),LCB(-CH3O),images/MS2/Sphingolipids/LacCer/LacCer_neg_V'.png,-1,LCB,-1,-1,-1,0,0,0,0
Hex2Cer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),images/MS2/Sphingolipids/LacCer/LacCer_neg_J.png,-1,LCB,-2,-6,-1,-1,0,0,0
Hex2Cer,FA [xx:x](+C2H3N),FA1(+C2H3N),images/MS2/Sphingolipids/LacCer/LacCer_neg_S.png,-1,FA,2,4,0,1,0,0,0
Hex2Cer,FA [xx:x](+HN),FA1(+HN),images/MS2/Sphingolipids/LacCer/LacCer_neg_V.png,-1,FA,0,2,0,1,0,0,0
Hex2Cer,FA [xx:x](+C2H3NO),FA1(+C2H3NO),images/MS2/Sphingolipids/LacCer/LacCer_neg_T.png,-1,FA,2,4,1,1,0,0,0
LPA,-([adduct]),-([adduct]),images/MS2/Phospholipids/LPA/LPA_neg_NL.png,-1,HG;FA,0,0,0,0,0,0,1
LPA,GP(153),GP(153),images/MS2/Phospholipids/LPA/LPA_neg_GP.png,-1,HG,0,-1,-1,0,0,0,1
LPA,P(79),P(79),images/MS2/Phospholipids/LPA/LPA_neg_P.png,-1,HG,-3,-7,-3,0,0,0,1
LPA,P(97),P(97),images/MS2/Phospholipids/LPA/LPA_neg_PO.png,-1,HG,-3,-5,-2,0,0,0,1
LPA,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/LPA/LPA_neg_FA.png,-1,FA,0,1,1,0,0,0,0
LPA,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/LPA/LPA_neg_GP+H2O.png,-1,HG,0,1,0,0,0,0,0
LPA,"-(H2O,18)","-(H2O,18)",images/MS2/Phospholipids/LPA/LPA_pos_NL(H2O).png,1,HG;FA,0,-2,-1,0,0,0,1
LPA,"-(HPO4,98)","-(HPO4,98)",images/MS2/Phospholipids/LPA/LPA_pos_FA+G.png,1,FA;HG,0,-3,-4,0,0,0,1
LPA,FA [xx:x],FA1,images/MS2/Phospholipids/LPA/LPA_pos_FA.png,1,FA,0,-1,0,0,0,0,0
LPA,GP(155),GP(155),images/MS2/Phospholipids/LPA/LPA_pos_GP.png,1,HG,0,-1,-1,0,0,0,1
LPC,"HG(PC,184)","HG(PC,184)",images/MS2/Phospholipids/LPC/LPC_pos_HG(PC).png,1,HG,-3,-5,-2,0,0,0,1
LPC,"(C5H13NO,104)","(C5H13NO,104)",images/MS2/Phospholipids/LPC/LPC_pos_HG(C).png,1,HG,-3,-6,-5,0,-1,0,1
LPC,"HG(PC,224)","HG(PC,224)",images/MS2/Phospholipids/LPC/LPC_neg_FA'.png,-1,HG,-1,-3,-1,0,0,0,1
LPC,-(CH3[adduct]),-(CH3[adduct]),images/MS2/Phospholipids/LPC/LPC_neg_NL.png,-1,HG;FA,-1,-2,0,0,0,0,1
LPC,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/LPC/LPC_neg_FA.png,-1,FA,0,1,1,0,0,0,0
LPE,-FA [xx:x](-H)-(H2O),-FA1(-H)-(H2O),images/MS2/Phospholipids/LPE/LPE_neg_FA'.png,-1,HG,0,-1,-1,0,0,0,0
LPE,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/LPE/LPE_neg_HG.png,-1,HG,0,1,0,0,0,0,0
LPE,GP(153),GP(153),images/MS2/Phospholipids/LPE/LPE_neg_GP.png,-1,HG,-2,-6,-1,-1,0,0,1
LPE,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/LPE/LPE_neg_FA.png,-1,FA,0,1,1,0,0,0,0
LPE,"-HG(PE,141)","-HG(PE,141)",images/MS2/Phospholipids/LPE/LPE_pos_NL(PE).png,1,HG;FA,-2,-8,-4,-1,-1,0,1
LPG,GP(153),GP(153),images/MS2/Phospholipids/LPG/LPG_neg_GP.png,-1,HG,-3,-7,-3,0,0,0,1
LPG,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/LPG/LPG_neg_HG.png,-1,HG,0,1,0,0,0,0,0
LPG,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/LPG/LPG_neg_FA'.png,-1,HG,0,-1,-1,0,0,0,0
LPG,P(79),P(79),images/MS2/Phospholipids/LPG/LPG_neg_P.png,-1,HG,-6,-13,-5,0,0,0,1
LPG,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/LPG/LPG_neg_FA.png,-1,FA,0,1,1,0,0,0,0
LPG,"-HG(PG,172)","-HG(PG,172)",images/MS2/Phospholipids/LPG/LPG_pos_NL.png,1,HG;FA,-3,-9,-6,0,-1,0,1
LPI,"-(C6H12O6, 180)","-(C6H12O6, 180)",images/MS2/Phospholipids/LPI/LPI_neg_NL(I).png,-1,HG;FA,-6,-12,-6,0,0,0,1
LPI,GP(153),GP(153),images/MS2/Phospholipids/LPI/LPI_neg_GP.png,-1,HG,-6,-11,-6,0,0,0,1
LPI,"HG(PI,241)","HG(PI,241)",images/MS2/Phospholipids/LPI/LPI_neg_HG.png,-1,HG,-3,-7,-3,0,0,0,1
LPI,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/LPI/LPI_neg_FA'.png,-1,HG,0,-1,-1,0,0,0,0
LPI,P(79),P(79),images/MS2/Phospholipids/LPI/LPI_neg_P.png,-1,HG,-9,-17,-8,0,0,0,1
LPI,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/LPI/LPI_neg_FA.png,-1,FA,0,1,1,0,0,0,0
LPI,"-(H2O,18)","-(H2O,18)",images/MS2/Phospholipids/LPI/LPI_pos_NL(H2O).png,1,HG;FA,0,-2,-1,0,0,0,1
LPI,"-(2*H2O,36)","-(2*H2O,36)",images/MS2/Phospholipids/LPI/LPI_pos_NL(2_H2O).png,1,HG;FA,0,-4,-2,0,0,0,1
LPI,GP(155),GP(155),images/MS2/Phospholipids/LPI/LPI_pos_GP.png,1,HG,-6,-11,-6,0,0,0,1
LPI,GPI(335),GPI(335),images/MS2/Phospholipids/LPI/LPI_pos_GPI.png,1,HG,0,1,0,0,0,0,1
LPI,GPI(317),GPI(317),images/MS2/Phospholipids/LPI/LPI_pos_GPI-H2O.png,1,HG,0,-1,-1,0,0,0,1
LPI,"-HG(PI,260)","-HG(PI,260)",images/MS2/Phospholipids/LPI/LPI_pos_FA+G.png,1,FA;HG,-6,-13,-9,0,0,0,1
LPI,FA [xx:x],FA1,images/MS2/Phospholipids/LPI/LPI_pos_FA.png,1,FA,0,-1,0,0,0,0,0
LPS,GP(153),GP(153),images/MS2/Phospholipids/LPS/LPS_neg_GP.png,-1,HG,-3,-6,-3,-1,0,0,1
LPS,P(79),P(79),images/MS2/Phospholipids/LPS/LPS_neg_P.png,-1,HG,-6,-12,-5,-1,0,0,1
LPS,P(97),P(97),images/MS2/Phospholipids/LPS/LPS_neg_PO.png,-1,HG,-6,-10,-4,-1,0,0,1
LPS,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/LPS/LPS_neg_FA.png,-1,FA,0,1,1,0,0,0,0
LPS,"-(C3H5NO2,87)","-(C3H5NO2,87)",images/MS2/Phospholipids/LPS/LPS_neg_NL(S).png,-1,HG;FA,-3,-5,-2,-1,0,0,1
LPS,"-(H2O,18)","-(H2O,18)",images/MS2/Phospholipids/LPS/LPS_pos_NL(H2O).png,1,HG;FA,0,-2,-1,0,0,0,1
LPS,FA [xx:x],FA1,images/MS2/Phospholipids/LPS/LPS_pos_FA.png,1,FA,3,5,2,0,0,0,0
LPS,"-(C3H7NO3,105)","-(C3H7NO3,105)",images/MS2/Phospholipids/LPS/LPS_pos_NL(S).png,1,HG;FA,-3,-7,-3,-1,0,0,1
MAG,"-(H2O+NH3,35)","-(H2O+NH3,35)",images/MS2/Glycerolipids/MG/MG_pos_NL.png,1,HG;FA,0,-2,-1,0,0,0,1
MAG,FA [xx:x],FA1,images/MS2/Glycerolipids/MG/MG_pos_FA1.png,1,FA,0,-1,0,0,0,0,0
MAG,FA [xx:x](+O),FA1(+O),images/MS2/Glycerolipids/MG/MG_pos_FA1+O.png,1,FA,0,1,1,0,0,0,0
M(IP)2C,"HG(M(IP)2,663) [-1]","HG(M(IP)2,663) [-1]",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_HG(M(IP)2)_1.png,-1,HG,0,2,1,0,0,0,1
M(IP)2C,"HG(M(IP)2,331) [-2]","HG(M(IP)2,331) [-2]",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_HG(M(IP)2)_2.png,-2,HG,0,2,1,0,0,0,1
M(IP)2C,"HG(MIP,421)","HG(MIP,421)",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_HG(MIP).png,-1,HG,-6,-9,-7,0,-1,0,1
M(IP)2C,"HG(MIP,403)","HG(MIP,403)",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_HG(MIP)-H2O.png,-1,HG,-6,-11,-8,0,-1,0,1
M(IP)2C,"HG(IP,241)","HG(IP,241)",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_HG(IP).png,-1,HG,-12,-21,-13,0,-1,0,1
M(IP)2C,"-HG(I3P,566)","-HG(I3P,566)",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_Y0.png,-1,HG;LCB;FA,-18,-31,-18,0,-1,0,1
M(IP)2C,"-HG(I3P,584)","-HG(I3P,584)",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_Y0-H2O.png,-1,HG;LCB;FA,-18,-33,-19,0,-1,0,1
M(IP)2C,"-HG(I2P,404)","-HG(I2P,404)",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_Y1.png,-1,HG;LCB;FA,-12,-21,-13,0,-1,0,1
M(IP)2C,"-HG(IP,242)","-HG(IP,242)",images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_Y2.png,-1,HG;LCB;FA,-6,-11,-8,0,-1,0,1
M(IP)2C,LCB [xx:x;x](-H6NO),LCB(-H6NO),images/MS2/Sphingolipids/MIP2Cer/MIP2Cer_neg_LCB-N.png,-1,LCB,0,-4,-1,-1,0,0,0
MIPC,P(79),P(79),images/MS2/Sphingolipids/MIPCer/MIPCer_neg_P.png,-1,HG,-12,-20,-10,0,0,0,1
MIPC,P(97),P(97),images/MS2/Sphingolipids/MIPCer/MIPCer_neg_PO.png,-1,HG,-12,-18,-9,0,0,0,1
MIPC,"HG(MIP,421)","HG(MIP,421)",images/MS2/Sphingolipids/MIPCer/MIPCer_neg_HG(MIP).png,-1,HG,0,2,1,0,0,0,1
MIPC,"HG(MIP,403)","HG(MIP,403)",images/MS2/Sphingolipids/MIPCer/MIPCer_neg_HG(MIP)-H2O.png,-1,HG,0,0,0,0,0,0,1
MIPC,"HG(IP,241)","HG(IP,241)",images/MS2/Sphingolipids/MIPCer/MIPCer_neg_HG(IP).png,-1,HG,-6,-10,-5,0,0,0,1
MIPC,"-HG(I2,324)","-HG(I2,324)",images/MS2/Sphingolipids/MIPCer/MIPCer_neg_Y0.png,-1,HG;LCB;FA,-12,-20,-10,0,0,0,1
MIPC,"-HG(I2,342)","-HG(I2,342)",images/MS2/Sphingolipids/MIPCer/MIPCer_neg_Y0-H2O.png,-1,HG;LCB;FA,-12,-22,-11,0,0,0,1
MIPC,LCB [xx:x;x](-H6NO),LCB(-H6NO),images/MS2/Sphingolipids/MIPCer/MIPCer_neg_LCB-N.png,-1,LCB,0,-4,-1,-1,0,0,0
MGDG,"-(NH3,17)","-(NH3,17)",images/MS2/Glycerolipids/MGDG/MGDG_pos_NL(NH3).png,1,HG;FA1;FA2,0,0,0,0,0,0,1
MGDG,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Glycerolipids/MGDG/MGDG_pos_Y0.png,1,HG;FA1;FA2,-6,-10,-5,0,0,0,1
MGDG,"-HG(Hex,180)","-HG(Hex,180)",images/MS2/Glycerolipids/MGDG/MGDG_pos_Z0.png,1,HG;FA1;FA2,-6,-12,-6,0,0,0,1
MGDG,FA [yy:y](+C3H6O2),FA2(+C3H6O2),images/MS2/Glycerolipids/MGDG/MGDG_pos_Z0-FA1.png,1,FA2;HG,-6,-11,-6,0,0,0,0
MGDG,FA [xx:x](+C3H6O2),FA1(+C3H6O2),images/MS2/Glycerolipids/MGDG/MGDG_pos_Z0-FA2.png,1,FA1;HG,-6,-11,-6,0,0,0,0
MGDG,"HG(MGDG,253)","HG(MGDG,253)",images/MS2/Glycerolipids/MGDG/MGDG_neg_HG.png,-1,HG,0,2,0,0,0,0,1
MGDG,-([adduct]),-([adduct]),images/MS2/Glycerolipids/MGDG/MGDG_neg_NL.png,-1,HG;FA1;FA2,0,0,0,0,0,0,1
MGDG,FA [xx:x](+O),FA1(+O),images/MS2/Glycerolipids/MGDG/MGDG_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
MGDG,FA [yy:y](+O),FA2(+O),images/MS2/Glycerolipids/MGDG/MGDG_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
MGDG,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Glycerolipids/MGDG/MGDG_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
MGDG,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Glycerolipids/MGDG/MGDG_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
MGDG,-FA [xx:x](-H),-FA1(-H),images/MS2/Glycerolipids/MGDG/MGDG_neg_FA1'+O.png,-1,FA2;HG,0,1,0,0,0,0,0
MGDG,-FA [yy:y](-H),-FA2(-H),images/MS2/Glycerolipids/MGDG/MGDG_neg_FA2'+O.png,-1,FA1;HG,0,1,0,0,0,0,0
MLCL,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/MLCL/MLCL_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
MLCL,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/MLCL/MLCL_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
MLCL,FA [zz:z](+O),FA3(+O),images/MS2/Phospholipids/MLCL/MLCL_neg_FA3.png,-1,FA3,0,1,1,0,0,0,0
MLCL,-FA [xx:x](+HO) [-1],-FA1(+HO) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_FA1'_-1.png,-1,FA2;FA3;HG,0,-1,-1,0,0,0,0
MLCL,-FA [yy:y](+HO) [-1],-FA2(+HO) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_FA2'_-1.png,-1,FA1;FA3;HG,0,-1,-1,0,0,0,0
MLCL,-FA [zz:z](+HO) [-1],-FA3(+HO) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_FA3'_-1.png,-1,FA1;FA2;HG,0,-1,-1,0,0,0,0
MLCL,-FA [xx:x](+HO) [-2],-FA1(+HO) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_FA1'_-2.png,-2,FA2;FA3;HG,0,-1,-1,0,0,0,0
MLCL,-FA [yy:y](+HO) [-2],-FA2(+HO) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_FA2'_-2.png,-2,FA1;FA3;HG,0,-1,-1,0,0,0,0
MLCL,-FA [zz:z](+HO) [-2],-FA3(+HO) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_FA3'_-2.png,-2,FA1;FA2;HG,0,-1,-1,0,0,0,0
MLCL,-FA [xx:x](-H) [-1],-FA1(-H) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_FA1'+O_-1.png,-1,FA2;FA3;HG,0,1,0,0,0,0,0
MLCL,-FA [yy:y](-H) [-1],-FA2(-H) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_FA2'+O_-1.png,-1,FA1;FA3;HG,0,1,0,0,0,0,0
MLCL,-FA [zz:z](-H) [-1],-FA3(-H) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_FA3'+O_-1.png,-1,FA1;FA2;HG,0,1,0,0,0,0,0
MLCL,-FA [xx:x](-H) [-2],-FA1(-H) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_FA1'+O_-2.png,-2,FA2;FA3;HG,0,1,0,0,0,0,0
MLCL,-FA [yy:y](-H) [-2],-FA2(-H) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_FA2'+O_-2.png,-2,FA1;FA3;HG,0,1,0,0,0,0,0
MLCL,-FA [zz:z](-H) [-2],-FA3(-H) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_FA3'+O_-2.png,-2,FA1;FA2;HG,0,1,0,0,0,0,0
MLCL,-FA [xx:x](-H)-FA [yy:y](+HO) [-1],-FA1(-H)-FA2(+HO) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+2)'+O_-1.png,-1,FA3;HG,0,1,0,0,0,0,0
MLCL,-FA [xx:x](-H)-FA [zz:z](+HO) [-1],-FA1(-H)-FA3(+HO) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+3)'+O_-1.png,-1,FA2;HG,0,1,0,0,0,0,0
MLCL,-FA [yy:y](-H)-FA [zz:z](+HO) [-1],-FA2(-H)-FA3(+HO) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA2+3)'+O_-1.png,-1,FA1;HG,0,1,0,0,0,0,0
MLCL,-FA [xx:x](-H)-FA [yy:y](+HO) [-2],-FA1(-H)-FA2(+HO) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+2)'+O_-2.png,-2,FA3;HG,0,1,0,0,0,0,0
MLCL,-FA [xx:x](-H)-FA [zz:z](+HO) [-2],-FA1(-H)-FA3(+HO) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+3)'+O_-2.png,-2,FA2;HG,0,1,0,0,0,0,0
MLCL,-FA [yy:y](-H)-FA [zz:z](+HO) [-2],-FA2(-H)-FA3(+HO) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA2+3)'+O_-2.png,-2,FA1;HG,0,1,0,0,0,0,0
MLCL,-FA [xx:x](-H)-FA [yy:y](-H) [-1],-FA1(-H)-FA2(-H) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+2)'+2O_-1.png,-1,FA3;HG,0,3,1,0,0,0,0
MLCL,-FA [xx:x](-H)-FA [zz:z](-H) [-1],-FA1(-H)-FA3(-H) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+3)'+2O_-1.png,-1,FA2;HG,0,3,1,0,0,0,0
MLCL,-FA [yy:y](-H)-FA [zz:z](-H) [-1],-FA2(-H)-FA3(-H) [-1],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA2+3)'+2O_-1.png,-1,FA1;HG,0,3,1,0,0,0,0
MLCL,-FA [xx:x](-H)-FA [yy:y](-H) [-2],-FA1(-H)-FA2(-H) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+2)'+2O_-2.png,-2,FA3;HG,0,3,1,0,0,0,0
MLCL,-FA [xx:x](-H)-FA [zz:z](-H) [-2],-FA1(-H)-FA3(-H) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+3)'+2O_-2.png,-2,FA2;HG,0,3,1,0,0,0,0
MLCL,-FA [yy:y](-H)-FA [zz:z](-H) [-2],-FA2(-H)-FA3(-H) [-2],images/MS2/Phospholipids/MLCL/MLCL_neg_(FA2+3)'+2O_-2.png,-2,FA1;HG,0,3,1,0,0,0,0
MLCL,FA [xx:x](+O) + FA [yy:y](+O) + HG(GP),FA1(+O) + FA2(+O) + HG(GP),images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+2)+P_-1.png,-1,FA1;FA2;HG,-3,-8,-6,0,-1,0,0
MLCL,FA [zz:z](+O) + HG(GP),FA3(+O) + HG(GP),images/MS2/Phospholipids/MLCL/MLCL_neg_(FA3)+P_-1.png,-1,FA3;HG,-3,-7,-6,0,-1,0,0
MLCL,FA [xx:x](+O) + FA [yy:y](+O) + HG(GPG),FA1(+O) + FA2(+O) + HG(GPG),images/MS2/Phospholipids/MLCL/MLCL_neg_(FA1+2)+2P_-1.png,-1,FA1;FA2;HG,-3,-7,-3,0,0,0,0
MLCL,FA [zz:z](+O) + HG(GPG),FA3(+O) + HG(GPG),images/MS2/Phospholipids/MLCL/MLCL_neg_(FA3)+2P_-1.png,-1,FA3;HG,-3,-6,-3,0,0,0,0
MLCL,FA [xx:x](+O) + FA [yy:y](+O) + HG(PA),FA1(+O) + FA2(+O) + HG(PA),images/MS2/Phospholipids/MLCL/MLCL_neg_PA(1+2)_-1.png,-1,FA1;FA2;HG,-6,-12,-7,0,-1,0,0
MLCL,FA [xx:x](+O) + HG(PA),FA1(+O) + HG(PA),images/MS2/Phospholipids/MLCL/MLCL_neg_LPA(1)_-1.png,-1,FA1;HG,-6,-11,-7,0,-1,0,0
MLCL,FA [yy:y](+O) + HG(PA),FA2(+O) + HG(PA),images/MS2/Phospholipids/MLCL/MLCL_neg_LPA(2)_-1.png,-1,FA2;HG,-6,-11,-7,0,-1,0,0
MLCL,FA [zz:z](+O) + HG(PA),FA3(+O) + HG(PA),images/MS2/Phospholipids/MLCL/MLCL_neg_LPA(3)_-1.png,-1,FA3;HG,-6,-11,-7,0,-1,0,0
